Programa,Año aprobación,Sector económico,Tipo de persona beneficiada,País procedencia emprendimiento,Region procedencia emprendimiento,Región,Monto financiamiento aprobado,Número de integrantes,Género del integrante 1 del equipo,Nacionalidad integrante 1 del equipo,Rol integrante 1,Área educación superior integrante 1,Experiencia laboral integrante 1,Emprendimientos previos del integrante 1,Género del integrante 2 del equipo,Nacionalidad integrante 2 del equipo,Rol integrante 2,Área educación superior integrante 2,Experiencia laboral integrante 2,Emprendimientos previos del integrante 2,Género del integrante 3 del equipo,Nacionalidad integrante 3 del equipo,Rol integrante 3,Área educación superior integrante 3,Experiencia laboral integrante 3,Emprendimientos previos del integrante 3,Incorporado,Alcance del proyecto,País inicial de ejecución,Tipo de producto,Grado de innovación,Tipo de clientes,Canal adquisición nuevos clientes y/o usuarios,Canal adquisición ... - A través de entidades que reúnen a clientes potenciales,Canal adquisición ... - Eventos y/o participación en ferias,Canal adquisición ... - Marketing de contenidos,Canal adquisición ... - Publicidad online pagada,Canal adquisición ... - Redes sociales,Canal adquisición ... - Otros,Canales de venta existentes,Canales de venta ... - Venta directa (Vendedores),Canales de venta ... - Venta por internet,Canales de venta ... - Distribuidores,Canales de venta ... - Canales de empresa madre (Filial),Canales de venta ... - Representante de ventas,Canales de venta ... - Oficinas comerciales propias,Canales de venta ... - Otro,Mentor o consultor,Protección del producto o servicio a través de la obtención de patentes,Etapa de desarrollo del proyecto,Emprendimiento operativo 2015,Emprendimiento operativo 2016,Año cese de actividades 2016,Emprendimiento operativo 2017,Año cese de actividades 2017,Razón del cese de operaciones 2017,Razón el emprendimiento cerró 2017,Emprendimiento operativo 2018,Año cese de actividades 2018,Razón del cese de operaciones 2018,Razón el emprendimiento cerró 2018,El emprendimiento fue vendido o fusionado 2017,Año en que fue vendido o fusionado el emprendimiento 2017,El emprendimiento fue vendido o fusionado 2018,Año en que fue vendido o fusionado el emprendimiento 2018,Ventas nacionales por tramos 2015,Ventas nacionales por tramos 2016,Ventas nacionales por tramos 2017,Ventas nacionales acumuladas por tramos hasta 2015,Ventas nacionales acumuladas por tramos hasta 2016,Ventas nacionales acumuladas por tramos hasta 2017,Exportaciones por tramos 2015,Exportaciones acumuladas por tramos hasta 2015,Ventas extranjero por tramos 2016,Ventas extranjero por tramos 2017,Ventas acumuladas extranjero por tramos hasta 2016,Ventas acumuladas extranjero por tramos hasta 2017,Capital privado nacional por tramos hasta 2015,Capital privado nacional por tramos hasta 2016,Capital privado nacional por tramos hasta 2017,Capital privado extranjero por tramos hasta 2015,Capital privado extranjero por tramos hasta 2016,Capital privado extranjero por tramos hasta 2017,Empleados por tramos 2015,Empleados por tramos 2016,Empleados part time por tramos 2016,Empleados por tramos 2017,Empleados por tramos 2018,Empleados part time por tramos 2017,Empleados part time por tramos 2018,Continentes donde vende 2017,Continentes donde vende 2018,Países donde venden 2017,Número de países donde vende 2017,Países donde venden 2018,Número de países donde vende 2018,Sobrevivencia 2017,Sobrevivencia 2018
SSAF Desafío,2018,Minería y metalmecánica,Persona jurídica,Chile,Región de Valparaíso,Región de Atacama,8000000,3,Hombre,Chile,Comercial,Administración y comercio,20,2,Hombre,Chile,Operacional,Ciencias exactas y naturales,9,0,Hombre,Chile,Técnico,Ciencias exactas y naturales,5,0,,Nacional,,Servicio,Integración de tecnología,Empresas/institución,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,$1 - $5.000.000,,,,,,,,,,,,,,,,,,,,,,,,Latinoamérica,,0,Chile,1,,Sí
SSAF Desafío,2018,Minería y metalmecánica,Persona natural,Chile,Región de Valparaíso,Región de Atacama,8000000,4,Hombre,Chile,Comercial,Tecnología,18,0,Hombre,Chile,Operacional,Tecnología,13,0,Hombre,Chile,Técnico,Tecnología,8,0,,Nacional,,Hardware,Integración de tecnología,Empresas/institución,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Representante de ventas",Seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Minería y metalmecánica,Persona jurídica,Chile,Región Metropolitana,Región de Atacama,8000000,2,Hombre,Chile,Operacional,Tecnología,10,8,Hombre,Chile,Comercial,Administración y comercio,7,0,,,,,,,,Nacional,,Hardware,Integración de tecnología,Empresas/institución,A través de entidades que reúnen a clientes potenciales,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Distribuidores",Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Minería y metalmecánica,Persona natural,Chile,Región de Coquimbo,Región de Coquimbo,8000000,2,Hombre,Chile,Operacional,,4,0,Hombre,Chile,Técnico,Tecnología,14,4,,,,,,,,Latinoamérica,,Hardware,Innovación disruptiva,Empresas/institución,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Representante de ventas,Oficinas comerciales propias",Seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,No,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Minería y metalmecánica,Persona natural,Chile,Región de Valparaíso,Región de Valparaíso,8000000,5,Mujer,Chile,Operacional,Arte y arquitectura,10,0,Mujer,Chile,Comercial,Administración y comercio,12,0,Hombre,Chile,Técnico,Tecnología,10,0,,Nacional,,Servicio,Innovación disruptiva,Empresas/institución,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos",Seleccionado,Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Distribuidores,Oficinas comerciales propias",Seleccionado,Seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,Sí,El producto o servicio es patentable pero no se ha ingresado la solicitud,Concepto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona natural,Chile,Región Metropolitana,Región de Aysén del General Carlos Ibáñez del Campo,14624000,3,Hombre,Chile,Comercial,Administración y comercio,4,2,Hombre,Chile,Operacional,Administración y comercio,4,1,Hombre,Chile,Financiero,Administración y comercio,3,1,,Nacional,,Servicio,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta por internet,Otro",No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,No,,Producto funcional con usuarios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona natural,Chile,Región de Aysén del General Carlos Ibáñez del Campo,Región de Aysén del General Carlos Ibáñez del Campo,13216000,1,Hombre,Chile,Operacional,Administración y comercio,12,1,,,,,,,,,,,,,,Nacional,,Servicio,Innovación incremental,Personas,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Venta por internet,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No,,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona natural,Chile,Región de Aysén del General Carlos Ibáñez del Campo,Región de Aysén del General Carlos Ibáñez del Campo,11996364,2,Hombre,Chile,Técnico,Ciencias exactas y naturales,14,1,Hombre,Chile,Financiero,Ciencias exactas y naturales,18,2,,,,,,,,Nacional,,Servicio,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Distribuidores,Canales de empresa madre (Filial),Representante de ventas",Seleccionado,No seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,No seleccionado,No,El producto o servicio no es patentable,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona jurídica,Chile,Región de Aysén del General Carlos Ibáñez del Campo,Región de Aysén del General Carlos Ibáñez del Campo,14960000,2,Hombre,Chile,Operacional,Ciencias exactas y naturales,5,1,Hombre,Chile,Técnico,Ciencias exactas y naturales,5,1,,,,,,,,Global,,Servicio,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Representante de ventas",Seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No,El producto o servicio no es patentable,Producto funcional con usuarios,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona jurídica,Chile,Región de Aysén del General Carlos Ibáñez del Campo,Región de Aysén del General Carlos Ibáñez del Campo,13870000,5,Mujer,Chile,Operacional,Agropecuaria,19,2,Hombre,Chile,Técnico,Agropecuaria,15,1,Hombre,Chile,Técnico,Agropecuaria,22,2,,Global,,Servicio,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Redes sociales",Seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,"Venta por internet,Otro",No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,No,,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,$1 - $5.000.000,,,,,,,,,,,,,,,,,,,,,,,,Latinoamérica,,0,Chile,1,,Sí
SSAF Desafío,2018,Turismo,Persona jurídica,Chile,Región de Aysén del General Carlos Ibáñez del Campo,Región de Aysén del General Carlos Ibáñez del Campo,11000000,2,Hombre,Chile,Operacional,Educación,10,1,Hombre,Chile,Comercial,Educación,7,0,,,,,,,,Global,,Servicio,Innovación incremental,Personas,"Publicidad online pagada,Redes sociales",No seleccionado,No seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Venta por internet,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,El producto o servicio no es patentable,Concepto,,,,,,,,,,,,,,,,,,$20.000.001 - $50.000.000,,,,,,,,,,,,,,,,,,,,,,,,Latinoamérica,,0,Chile,1,,Sí
SSAF Desafío,2018,Turismo,Persona jurídica,Chile,Región de la Araucanía,Región de la Araucanía,11635000,4,Mujer,Brasil,Financiero,Administración y comercio,15,1,Hombre,Chile,Técnico,Tecnología,50,2,Hombre,Chile,Operacional,Tecnología,15,1,,Regional,,Servicio,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales,Otros",Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,"Venta directa (Vendedores),Venta por internet,Otro",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,No,,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,$20.000.001 - $50.000.000,,,,,,,,,,,,,,,,,,,,,,,,Latinoamérica,,0,Chile,1,,Sí
SSAF Desafío,2018,Turismo,Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,9139200,4,Hombre,Chile,Operacional,,3,0,Hombre,Chile,Comercial,,32,4,,,,,,,,Nacional,,Servicio,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Canales de empresa madre (Filial)",Seleccionado,Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No,,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,10176000,1,Hombre,Chile,Comercial,Administración y comercio,10,0,,,,,,,,,,,,,,Global,,Servicio,Innovación incremental,Personas,"Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta por internet,Distribuidores",No seleccionado,Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,,Vendiendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,5109120,3,Mujer,Chile,Operacional,,1,0,Hombre,Chile,Técnico,,,,Mujer,Chile,Financiero,,,,,Nacional,,Servicio,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Oficinas comerciales propias",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,No,,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,8592000,3,Mujer,Chile,Operacional,Humanidades,5,1,Hombre,Chile,Comercial,Humanidades,6,0,Hombre,Chile,Operacional,Tecnología,2,0,,Global,,Servicio,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Representante de ventas,Oficinas comerciales propias",Seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Sí,El producto o servicio no es patentable,Concepto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,6304000,2,Mujer,Chile,Técnico,Administración y comercio,8,,Hombre,Chile,Operacional,,20,,,,,,,,,Latinoamérica,,Servicio,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Oficinas comerciales propias",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,No,,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Turismo,Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,10032000,3,Hombre,Chile,Operacional,Ciencias exactas y naturales,10,1,Mujer,Chile,Comercial,Ciencias exactas y naturales,10,1,Hombre,Chile,Técnico,Tecnología,4,0,,Global,,Servicio,Innovación incremental,Personas,"Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Otro",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,No,El producto o servicio no es patentable,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Forestal,Persona jurídica,Chile,Región del Biobío,Región de la Araucanía,10000000,1,Hombre,Chile,Técnico,Tecnología,15,4,,,,,,,,,,,,,,Nacional,,Hardware,Innovación incremental,Empresas/institución,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Representante de ventas,Oficinas comerciales propias",Seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,No,El producto o servicio es patentable pero no se ha ingresado la solicitud,Concepto,,,,,,,,,,,,,,,,,,$150.000.001 - $300.000.000,,,,,,,,,,,,,,,,,,,,,,,,Latinoamérica,,0,Chile,1,,Sí
SSAF Desafío,2018,"Transporte, construcción, infraestructura y energía",Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,8000000,6,Hombre,Chile,Operacional,Ciencias exactas y naturales,10,0,Hombre,Chile,Operacional,Ciencias exactas y naturales,2,0,Hombre,Chile,Técnico,Ciencias exactas y naturales,1,0,,Nacional,,Hardware,Integración de tecnología,Ambos,"Eventos y/o participación en ferias,Marketing de contenidos,Redes sociales",No seleccionado,Seleccionado,Seleccionado,No seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Distribuidores",Seleccionado,Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No,El producto o servicio no es patentable,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Agropecuaria,Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,7907000,3,Hombre,Chile,Operacional,Tecnología,5,1,Hombre,Chile,Operacional,Tecnología,8,1,,,,,,,,Nacional,,Software,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Representante de ventas,Otro",Seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,Seleccionado,No,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,"Transporte, construcción, infraestructura y energía",Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,8000000,3,Hombre,Chile,Comercial,Ciencias exactas y naturales,3,0,Mujer,Chile,Comercial,Ciencias exactas y naturales,3,0,Hombre,Chile,Técnico,Ciencias exactas y naturales,1,0,,Nacional,,Servicio,Innovación incremental,Empresas/institución,"Marketing de contenidos,Publicidad online pagada,Otros",No seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No,El producto o servicio no es patentable,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Social,Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,9496000,2,Hombre,Chile,Financiero,Ciencias exactas y naturales,20,0,Mujer,Chile,Comercial,Humanidades,22,0,,,,,,,,Regional,,Servicio,Integración de tecnología,Empresas/institución,"Redes sociales,Otros",No seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,Seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No,,Concepto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,"Transporte, construcción, infraestructura y energía",Persona natural,Chile,Región de la Araucanía,Región de la Araucanía,6000000,3,Hombre,Chile,Comercial,Administración y comercio,13,0,Hombre,Chile,Técnico,Arte y arquitectura,15,0,Hombre,Chile,Operacional,Arte y arquitectura,26,1,,Nacional,,Servicio,Integración de tecnología,Empresas/institución,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Redes sociales",Seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Salud y farmacéutica,Persona natural,Chile,Región Metropolitana,Región Metropolitana,7250000,4,Mujer,Chile,Operacional,Arte y arquitectura,1,0,Hombre,Chile,Comercial,Administración y comercio,2,0,Mujer,Chile,Técnico,,1,0,,Latinoamérica,,Hardware,Integración de tecnología,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Otros",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,Seleccionado,"Venta directa (Vendedores),Venta por internet,Distribuidores",Seleccionado,Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Alimentos,Persona natural,Chile,Región Metropolitana,Región Metropolitana,7680000,2,Mujer,Chile,Técnico,Arte y arquitectura,,0,Mujer,Chile,Comercial,Administración y comercio,19,0,,,,,,,,Nacional,,Producto físico,Innovación incremental,Personas,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta por internet,Distribuidores",No seleccionado,Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No,El producto o servicio no es patentable,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
SSAF Desafío,2018,Manufactura,Persona natural,Chile,Región Metropolitana,Región Metropolitana,6000000,2,Mujer,Perú,Operacional,Arte y arquitectura,5,3,Hombre,Israel,Comercial,Administración y comercio,7,3,,,,,,,,Nacional,,Producto físico,Innovación incremental,Ambos,"A través de entidades que reúnen a clientes potenciales,Eventos y/o participación en ferias,Marketing de contenidos,Publicidad online pagada,Redes sociales",Seleccionado,Seleccionado,Seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Distribuidores,Oficinas comerciales propias",Seleccionado,Seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,Sí,El producto o servicio no es patentable,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,Sí
